brand,product,doc_type,codemark_id,branz_number,expiry_date,is_expired,status,bpir_status,scope_limitations
B_Enclosure,Dimond Roofing - Eurotray Roll Cap - dim_etc_4110,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Eurotray Roll Cap - dim_etc_4130,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Eurotray Roll Cap - dim_etc_4131,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Eurotray Roll Cap - dim_etc_4170,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Barge Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Cavity Wall To Floor Juncti,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - FBDI_90_Notice_Dimond-Produ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Horizontal Cavity Cladding-,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Horizontal Cavity Cladding-,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Horizontal Cladding With Ca,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Horizontal Cladding With Ca,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Horizontal Cladding With Ca,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Large Penetration Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Parapet Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Permanent Wall-Roof Junctio,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Pipe Penetration Through Ho,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Residential Barge-Raking En,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Roof-Wall Apex,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Step In Roofing,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Vertical Cavity Cladding-In,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Vertical Cladding Window De,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Vertical Cladding Window De,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Vertical Cladding Window De,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Wall-Roof Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - Wall-Roof Junction 90 Deg,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - dim_het_1061,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - dim_het_1221,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - dim_het_2112,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - dim_het_2201,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - dim_het_4090,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - dim_het_4100,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - dim_het_4110,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - dim_het_4130,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - dim_het_4131,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Heritage Tray - dim_het_4220,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Barge Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Barge Flashing Fixing,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Cavity Wall To Floor Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Change In Pitch Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Eaves Box Gutter,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Eaves Box Gutter With Cavity,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - FBDI_33_Brochure-HiFive-Dimond_V0,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - FBDI_90_Notice_Dimond-Product-Sto,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Cavity Cladding-Barge ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Cavity Cladding-Extern,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Cavity Cladding-Intern,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Cavity Cladding-Roof J,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Cavity Cladding-Sheet ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Cavity Cladding-Wall-R,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Cladding With Cavity W,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Cladding With Cavity W,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Cladding With Cavity W,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Cladding With Cavity W,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Non-Cavity Cladding-Ex,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Horizontal Sheet Cladding Vertica,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Junction To Brick,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Junction To Panel Cladding,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Large Penetration Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Non-Cavity Wall To Floor Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Parapet Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Permanent Wall-Roof Junction Clad,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Pipe Penetration Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Pipe Penetration Through Horizont,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Range Hood Penetration,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Recommended Change In Pitch Detai,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Residential Barge-Raking End,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Residential Gutter-Wall Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Residential Upper Mono Slope,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Ridge Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Ridged Ventilators Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Roof-Wall Apex,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Step In Roofing,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Valley Gutter Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Vertical Cavity Cladding-Internal,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Vertical Cladding With Cavity Win,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Vertical Cladding With Cavity Win,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Vertical Cladding With Cavity Win,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Vertical Cladding With Cavity Win,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Vertical Non-Cavity Cladding-Exte,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Vertical Non-Cavity Cladding-Inte,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Wall-Roof Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Wall-Roof Junction 90 Deg,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - Wall-Roof Junction 90 Deg On Cavi,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hi Five - dim_hif_4220,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - AG-Old-Dimond_Structural_Manual,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"for hanging 
suspended loads."
B_Enclosure,Dimond Roofing - Hibond 55 - Alternative Change In Pitch Fla,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Barge Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Change In Pitch Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Dimond-Structural-Manual-floori,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"dry and non-corrosive environments unless further protection of 
the surfaces is"
B_Enclosure,Dimond Roofing - Hibond 55 - Eaves Box Gutter,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - FBDIMST_01_Brochure-Hibond-55_V,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - FBDIMST_05_Dimond-Structural-Te,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Large Penetration Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Parapet Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Recommended Change In Pitch Det,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Residential Barge-Raking End,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Residential Gutter-Wall Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Residential Upper Mono Slope,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Ridge Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Roof-Wall Apex,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Step In Roofing,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Valley Gutter Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Wall-Roof Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Hibond 55 - Wall-Roof Junction 90 Deg,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Alternative Change In Pitch Flashing ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Barge Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Barge Flashing Fixing,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Cavity Wall To Floor Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Change In Pitch Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Eaves Box Gutter,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Eaves Box Gutter With Cavity,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - FBDI_34_Brochure-LT7-Dimond_V01.00.06,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - FBDI_90_Notice_Dimond-Product-Storage,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Flashing Longitudinal Joint,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cavity Cladding-Barge Flas,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cavity Cladding-External C,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cavity Cladding-Internal C,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cavity Cladding-Roof Junct,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cavity Cladding-Sheet Butt,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cavity Cladding-Wall-Roof ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cladding Window Detail-Ele,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cladding Window Detail-Hea,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cladding Window Detail-Jam,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cladding Window Detail-Sil,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cladding With Cavity Windo,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cladding With Cavity Windo,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cladding With Cavity Windo,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Cladding With Cavity Windo,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Non-Cavity Cladding-Extern,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Horizontal Sheet Cladding Vertical Bu,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Junction To Brick,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Junction To Concrete,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Junction To Panel Cladding,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Large Penetration Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Non-Cavity Wall To Floor Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Parapet Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Permanent Wall-Roof Junction Cladding,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Pipe Penetration Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Pipe Penetration Through Horizontal W,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Range Hood Penetration,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Recommended Change In Pitch Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Residential Barge-Raking End,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Residential Gutter-Wall Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Residential Upper Mono Slope,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Ridge Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Ridged Ventilators Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Roof-Wall Apex,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Step In Roofing,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Valley Gutter Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Cavity Cladding-External Cor,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Cavity Cladding-Internal Cor,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Cladding Window Detail-Eleva,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Cladding Window Detail-Head,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Cladding Window Detail-Jamb,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Cladding Window Detail-Sill,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Cladding With Cavity Window ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Cladding With Cavity Window ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Cladding With Cavity Window ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Cladding With Cavity Window ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Non-Cavity Cladding-External,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Vertical Non-Cavity Cladding-Internal,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Wall-Roof Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Wall-Roof Junction 90 Deg,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - LT7 - Wall-Roof Junction 90 Deg On Cavity,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Barge Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Barge Flashing Fixing,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Cavity Wall To Floor Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Change In Pitch Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Eaves Box Gutter,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Eaves Box Gutter With Cavity,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - FBDI_10_Brochure - Homeowner Broc,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - FBDI_74_Brochure-Six-Rib-Dimond_V,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - FBDI_90_Notice_Dimond-Product-Sto,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Cavity Cladding-Barge ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Cavity Cladding-Extern,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Cavity Cladding-Intern,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Cavity Cladding-Roof J,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Cavity Cladding-Sheet ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Cavity Cladding-Wall-R,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Cladding With Cavity W,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Cladding With Cavity W,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Cladding With Cavity W,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Cladding With Cavity W,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Non-Cavity Cladding-Ex,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Horizontal Sheet Cladding Vertica,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Junction To Brick,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Junction To Concrete,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Junction To Panel Cladding,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Large Penetration Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Non-Cavity Wall To Floor Junction,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Parapet Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Permanent Wall-Roof Junction Clad,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Pipe Penetration Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Pipe Penetration Through Horizont,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Range Hood Penetration,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Recommended Change In Pitch Detai,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Residential Barge-Raking End,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Residential Gutter-Wall Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Residential Upper Mono Slope,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Ridge Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Ridged Ventilators Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Roof-Wall Apex,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Step In Roofing,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Valley Gutter Detail,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
B_Enclosure,Dimond Roofing - Six Rib - Vertical Cavity Cladding-Internal,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
